Time (Seconds),Amplitude (Volts) [Filtered 0.3-10.0Hz]
11542,0.053157504039125475
11543,0.0669901412027687
11544,0.08107628637924685
11545,0.09532877054158528
11546,0.10965858312359233
11547,0.12397588494716921
11548,0.13819104167917223
11549,0.15221566213192217
11550,0.16596362513732152
11551,0.17935207847834567
11552,0.1923023935118159
11553,0.2047410596880374
11554,0.21660050417250482
11555,0.22781982319758126
11556,0.2383454135977798
11557,0.24813149515153504
11558,0.2571405167361394
11559,0.26534344171755886
11560,0.2727199102918838
11561,0.279258278640432
11562,0.2849555368346344
11563,0.2898171095046988
11564,0.29385654535015626
11565,0.29709510352552126
11566,0.29956124667713413
11567,0.301290051858359
11568,0.3023225516332828
11569,0.3027050183291445
11570,0.30248820462317877
11571,0.3017265535352475
11572,0.30047739052298605
11573,0.2988001097836891
11574,0.2967553660988101
11575,0.2944042826357497
11576,0.29180768402129165
11577,0.2890253627311555
11578,0.2861153855493346
11579,0.2831334457652166
11580,0.28013226601229224
11581,0.2771610561117549
11582,0.2742650297474403
11583,0.2714849831144437
11584,0.2688569378634021
11585,0.266411849788475
11586,0.2641753837950863
11587,0.2621677546878538
11588,0.2604036322690078
11589,0.2588921083018615
11590,0.25763672227857876
11591,0.2566355427281069
11592,0.2558813009281342
11593,0.25536157415921057
11594,0.25505901591371016
11595,0.254951630748321
11596,0.25501309184446963
11597,0.2552130998428612
11598,0.25551778200885444
11599,0.255890131028777
11600,0.2562904825128641
11601,0.2566770294652817
11602,0.25700637059675907
11603,0.2572340875598124
11604,0.2573153442332271
11605,0.25720549936777753
11606,0.2568607224936474
11607,0.2562386021324079
11608,0.25529873507772266
11609,0.25400328576005804
11610,0.252317505415205
11611,0.2502102018562803
11612,0.2476541520337926
11613,0.24462645118619702
11614,0.24110879415570996
11615,0.237087686300827
11616,0.23255458331946244
11617,0.22750596114213162
11618,0.22194331878828694
11619,0.2158731186077997
11620,0.20930666952113988
11621,0.20225995955178858
11622,0.19475344395728417
11623,0.1868117945942011
11624,0.17846361501799463
11625,0.16974112462234844
11626,0.1606798142233844
11627,0.15131807501769184
11628,0.14169680269975016
11629,0.1318589785777463
11630,0.1218492297199005
11631,0.11171337050211072
11632,0.10149792842292828
11633,0.0912496577297274
11634,0.08101504531153805
11635,0.07083981444862261
11636,0.06076843320996958
11637,0.05084363532484118
11638,0.04110596205822209
11639,0.031593333912434185
11640,0.022340660785904604
11641,0.013379498500714404
11642,0.004737758435896994
11643,-0.0035605244670622593
11644,-0.011495361697479084
11645,-0.019050917263081973
11646,-0.026215549680779854
11647,-0.03298179125858561
11648,-0.03934626742493108
11649,-0.04530956001759401
11650,-0.05087601940806785
11651,-0.05605353108296279
11652,-0.060853242780082695
11653,-0.06528925849494305
11654,-0.06937830573428042
11655,-0.07313938239177342
11656,-0.0765933895678863
11657,-0.07976275652635212
11658,-0.08267106380281786
11659,-0.08534267031124604
11660,-0.08780235011502255
11661,-0.09007494423928836
11662,-0.09218503238541387
11663,-0.09415662862217444
11664,-0.09601290412763838
11665,-0.09777593897564565
11666,-0.09946650393603801
11667,-0.10110387236911039
11668,-0.10270566157895722
11669,-0.1042877024579707
11670,-0.1058639358988735
11671,-0.10744633428066591
11672,-0.10904484637702802
11673,-0.11066736426723951
11674,-0.11231971115849254
11675,-0.11400564937044387
11676,-0.11572690806544855
11677,-0.1174832306324334
11678,-0.11927244192854725
11679,-0.12109053581555825
11680,-0.1229317835652278
11681,-0.1247888637192256
11682,-0.1266530138522633
11683,-0.1285142044034935
11684,-0.13036133432874802
11685,-0.13218244778473306
11686,-0.1339649703517726
11687,-0.13569596241249252
11688,-0.1373623862935233
11689,-0.13895138280051564
11690,-0.14045055200102013
11691,-0.1418482326316532
11692,-0.1431337743283567
11693,-0.14429779695380493
11694,-0.14533243158172454
11695,-0.14623153815841777
11696,-0.1469908954447153
11697,-0.14760835950602758
11698,-0.1480839877650207
11699,-0.14842012644797445
11700,-0.148621460051368
11701,-0.14869502211591853
11702,-0.1486501671171782
11703,-0.14849850381500676
11704,-0.14825379112104678
11705,-0.14793179844848303
11706,-0.14755013341728912
11707,-0.14712804051190967
11708,-0.14668617478975193
11709,-0.14624635507249312
11710,-0.14583130121133736
11711,-0.14546435991812665
11712,-0.14516922326836806
11713,-0.14496964343780022
11714,-0.14488914676173417
11715,-0.14495074998141888
11716,-0.14517668155916827
11717,-0.14558811102411018
11718,-0.14620488923005892
11719,-0.14704530205720168
11720,-0.1481258395319937
11721,-0.14946098174045075
11722,-0.1510630024544113
11723,-0.15294179125137905
11724,-0.15510469520335193
11725,-0.1575563819201241
11726,-0.1602987266740393
11727,-0.1633307272224417
11728,-0.16664845051936933
11729,-0.1702450156452078
11730,-0.1741106170215196
11731,-0.17823259143091236
11732,-0.1825955316145444
11733,-0.18718144831808378
11734,-0.19196998163624748
11735,-0.19693866138991148
11736,-0.20206321504665084
11737,-0.20731792033991983
11738,-0.21267599827861813
11739,-0.21811004075942633
11740,-0.22359246559035117
11741,-0.22909599044342618
11742,-0.23459411610355993
11743,-0.24006160845277474
11744,-0.2454749680645465
11745,-0.2508128761869866
11746,-0.25605660623078413
11747,-0.26119039048944975
11748,-0.2662017325945408
11749,-0.2710816572094274
11750,-0.2758248898353314
11751,-0.28042996137866605
11752,-0.2848992341772486
11753,-0.2892388483123816
11754,-0.29345858912473116
11755,-0.2975716788778662
11756,-0.30159449744254335
11757,-0.30554623858845803
11758,-0.309448509821912
11759,-0.3133248846730184
11760,-0.3172004170715685
11761,-0.32110112819150805
11762,-0.32505347703859877
11763,-0.3290838270652805
11764,-0.3332179220026104
11765,-0.3374803846071876
11766,-0.34189425189941325
11767,-0.34648055963430785
11768,-0.3512579872562375
11769,-0.3562425725979383
11770,-0.3614475032957931
11771,-0.36688298949786435
11772,-0.372556220032174
11773,-0.37847140175657035
11774,-0.38462987927739267
11775,-0.39103032963933565
11776,-0.39766902411114985
11777,-0.4045401470308345
11778,-0.4116361599878587
11779,-0.41894819845756043
11780,-0.42646648732496356
11781,-0.43418076148424073
11782,-0.44208067786060545
11783,-0.4501562057996959
11784,-0.4583979838132583
11785,-0.46679763210890507
11786,-0.4753480120909666
11787,-0.48404342603654776
11788,-0.492879752348636
11789,-0.5018545140388087
11790,-0.5109668802427886
11791,-0.5202176024964783
11792,-0.5296088891287569
11793,-0.5391442224711462
11794,-0.5488281247397986
